GVKEY,datadate,fyear,tic,conm,curcd,at,bkvlps,ceq,ceql,che,cogs,csho,dlc,dltt,dvc,ebit,ebitda,epsfx,lt,ni,revt,seq,costat,prcc_f,gross profit,gp/at,asset turnover,gross margin,div /share,div yeild,if pro,if div,
12081,31-Dec-21,2021,LAND,GLADSTONE LAND CORP,USD,1351.55,10.2482,586.806,350.59,16.708,34.748,34.21,51.534,675.808,16.491,34.061,35.361,-0.29,762.484,3.495,77.675,586.815,A,33.76,42.927,0.031761311,0.057471052,0.552648857,0.482052032,0.014278792,FALSE,1,
38053,31-Dec-21,2021,AFCG,AFC GAMMA INC,USD,464.848,16.6074,273.075,273.075,109.246,17.047,16.443,74.845,96.573,22.596,21.093,,1.33,191.773,21,38.14,273.075,A,22.76,21.093,0.045376123,0.082048325,0.553041426,1.374201788,0.060377934,FALSE,1,
7881,31-Dec-21,2021,NEM,NEWMONT CORP,USD,40564,27.8056,22022,22022,5076,5461,792,193,6109,1764,1970,6139,1.39,18703,1166,12222,22022,A,62.02,6761,0.166674884,0.301301647,0.553182785,2.227272727,0.035912169,FALSE,1,
33825,31-Dec-21,2021,PT,PINTEC TCHN HLDN -ADR,USD,119.834,-0.8261,-35.408,-35.408,50.275,12.18,42.861,0.005,62.968,0,-10.742,-8.797,-0.37,130.07,-16.014,27.271,-35.408,A,0.4409,15.091,0.12593254,0.227573143,0.553371714,0,0,FALSE,FALSE,
39750,31-Dec-21,2021,PX,P10 INC,USD,676.217,3.3719,395.164,395.164,43.482,67.206,117.193,0,228.196,0,52.625,83.328,0.09,281.053,10.767,150.534,395.164,A,13.98,83.328,0.123226716,0.222611972,0.553549364,0,0,FALSE,FALSE,
10096,31-Dec-21,2021,PSA,PUBLIC STORAGE,USD,17380.908,29.8924,5235.177,5235.177,761.29,1634.026,175.134,502.483,7038.896,1402.309,1924.943,,9.87,7957.37,1953.263,3660.223,9335.177,A,374.56,2026.197,0.116576015,0.21058871,0.553572009,8.007063163,0.021377251,FALSE,1,
12294,31-Dec-21,2021,MPLX,MPLX LP,USD,35507,11.0217,11200,11200,13,4353,1016.178,559,18505,3473,3767,5054,2.86,22490,3077,9760,12776,A,29.59,5407,0.152279832,0.274875377,0.553995902,3.417708315,0.11550214,FALSE,1,
175457,30-Nov-21,2021,BYRN,BYRNA TECHNOLOGIES INC,USD,75.314,2.7826,66.098,66.098,56.4,18.783,23.754,0.463,0.632,0,-3.291,-2.804,-0.22,9.216,-3.283,42.16,66.098,A,14.72,23.377,0.310393818,0.559789681,0.554482922,0,0,FALSE,FALSE,
34467,31-Dec-21,2021,RVLV,REVOLVE GROUP INC,USD,480.413,4.3288,317.014,317.014,218.455,397.059,73.233,3.766,3.177,0,105.291,109.799,1.34,163.399,99.84,891.39,317.014,A,56.04,494.331,1.028970906,1.855466026,0.554561976,0,0,FALSE,FALSE,
108326,31-Mar-22,2021,SVM,SILVERCORP METALS INC,USD,723.538,2.8932,512.396,512.396,212.925,97.063,177.106,0.649,0.614,4.413,68.93,96.228,0.17,103.424,30.634,217.923,512.396,A,3.62,120.86,0.167040294,0.301190815,0.55459956,0.024917281,0.006883227,FALSE,1,
18899,31-Dec-21,2021,TNDM,TANDEM DIABETES CARE INC,USD,905.137,6.7851,433.112,433.112,623.811,312.739,63.833,9.279,305.389,0,22.653,36.498,0.24,472.025,15.566,702.799,433.112,A,150.52,390.06,0.430940289,0.77645594,0.555009327,0,0,FALSE,FALSE,
17485,31-Dec-21,2021,DRIO,DARIOHEALTH CORP,USD,100.771,5.162,85.549,85.549,36,9.127,16.573,0.266,0.021,0,-71.508,-68.191,-4.75,15.222,-76.761,20.513,85.549,A,12.97,11.386,0.112988856,0.203560548,0.555062643,0,0,FALSE,FALSE,
23809,31-Aug-21,2021,AZO,AUTOZONE INC,USD,14516.199,-85.0381,-1797.536,-1797.536,1217.342,6504.117,21.138,326.5,8088.784,0,2987.527,3395.21,95.19,16313.735,2170.314,14629.585,-1797.536,A,1549.15,8125.468,0.559751764,1.007810998,0.555413431,0,0,FALSE,FALSE,
162127,31-Dec-21,2021,CNSL,CONSOLIDATED COMM HLDGS INC,USD,3712.692,3.4523,540.713,392.346,210.436,569.629,113.647,14.342,2137.925,0,140.882,441.479,-1.26,2876.316,-107.085,1282.233,829.289,A,7.48,712.604,0.191937279,0.345364765,0.555752348,0,0,FALSE,FALSE,
14538,31-Dec-21,2021,TEVA,TEVA PHARMACEUTICALS,USD,47666,9.3154,10278,10278,2198,7053,1103.33,1535,22033,0,3099,4429,0.38,36422,417,15878,10278,A,8.01,8825,0.18514245,0.333109554,0.555800479,0,0,FALSE,FALSE,
39563,31-Dec-21,2021,HLTH,CUE HEALTH INC,USD,940.06,4.8274,706.75,706.75,423.71,274.542,146.403,9.768,49.735,0,190.219,222.728,0.23,233.31,86.418,618.107,706.75,A,13.41,343.565,0.365471353,0.657518669,0.555834184,0,0,FALSE,FALSE,
148349,30-Sep-21,2021,TDG,TRANSDIGM GROUP INC,USD,19315,-52.8213,-2916,-2916,4787,2131,55.205,646,19451,0,1764,2017,10.41,22225,680,4798,-2916,A,624.57,2667,0.138079213,0.248407973,0.555856607,0,0,FALSE,FALSE,
39453,31-Dec-21,2021,PRCT,PROCEPT BIOROBTCS CORP,USD,337.024,6.1153,267.092,267.092,304.32,15.284,43.676,2.105,51.995,0,-54.164,-50.84,-1.41,69.932,-59.853,34.473,267.092,A,25.01,19.189,0.056936598,0.102286484,0.556638529,0,0,FALSE,FALSE,
151423,31-Dec-21,2021,NEPH,NEPHROS INC,USD,17.65,1.1401,11.695,11.695,6.973,4.611,10.258,0.612,0.511,0,-4.335,-4.083,-0.41,2.901,-4.107,10.404,11.695,A,5.9,5.793,0.328215297,0.589461756,0.556805075,0,0,FALSE,FALSE,
33971,31-Dec-21,2021,RTLR,RATTLER MDSTRM PRTNRS LP,USD,1921.135,9.1738,351.059,351.878,19.897,175.193,38.357,0,687.956,36.7,171.952,221.148,0.86,753.816,36.78,396.341,351.878,A,11.38,221.148,0.115113201,0.206305647,0.557974068,0.956800584,0.08407738,FALSE,1,
25633,31-Dec-21,2021,OHI,OMEGA HEALTHCARE INVS INC,USD,9638.478,16.3424,3906.838,3906.838,24.411,475.948,239.061,9.945,5260.771,637.811,536.997,,1.75,5530.252,416.739,1077.573,3906.838,A,29.59,601.625,0.062419087,0.111799083,0.558314843,2.667984322,0.090165067,FALSE,1,
329141,30-Jun-21,2021,RNLX,RENALYTIX PLC,USD,78.576,1.9796,71.461,71.461,65.128,0.658,36.099,0,0,0,-31.916,-31.716,-0.98,7.115,-34.725,1.491,71.461,A,30.86,0.833,0.010601201,0.01897526,0.558685446,0,0,FALSE,FALSE,
123455,31-Dec-21,2021,AGI,ALAMOS GOLD INC,USD,3621.5,6.9805,2735.6,2735.6,196.4,363.2,391.89,0.4,0,39.1,239.2,410.1,-0.17,885.9,-66.7,823.6,2735.6,A,7.69,460.4,0.127129642,0.227419578,0.559009228,0.099772895,0.012974369,FALSE,1,
161055,31-Jan-22,2021,BBW,BUILD-A-BEAR WORKSHOP INC,USD,266.324,5.8022,93.683,93.683,32.845,181.291,16.146,25.245,73.307,0,48.463,60.739,2.93,172.641,47.265,411.522,93.683,A,17.84,230.231,0.864477103,1.545193073,0.559462192,0,0,FALSE,FALSE,
8148,31-Dec-21,2021,OLP,ONE LIBERTY PROPERTIES INC,USD,752.953,15.0863,305.332,305.332,16.666,36.925,20.239,56.327,358.713,37.505,32.586,,1.85,446.675,38.857,83.821,305.332,A,35.28,46.896,0.062282772,0.111323018,0.559477935,1.853105391,0.052525663,FALSE,1,
16738,31-Dec-21,2021,HMHC,HOUGHTON MIFFLIN HARCOURT CO,USD,1974.28,2.5877,330.424,330.424,463.131,462.46,127.691,7.539,445.005,0,56.87,142.682,0.02,1643.856,213.578,1050.802,330.424,I,16.1,588.342,0.298003323,0.532245679,0.559898059,0,0,FALSE,FALSE,
23071,31-Dec-21,2021,GDDY,GODADDY INC,USD,7417.1,0.4895,81.7,81.7,1255.7,1676.8,166.901,61,4000.9,0,447.6,647.2,1.42,7333.9,242.3,3815.7,81.7,A,84.86,2138.9,0.288374162,0.514446347,0.560552454,0,0,FALSE,FALSE,
36722,31-Dec-21,2021,RKT,ROCKET COS INC,USD,32774.895,5.2646,665.645,665.645,2211.597,5788.016,126.438,3061.244,16188.307,145.64,6678.587,6753.3,2.32,23015.363,308.21,13175.612,665.664,A,14,7387.596,0.225404109,0.40200318,0.560702304,1.1518689,0.08227635,FALSE,1,
38937,31-Mar-22,2021,BARK,ORIGINAL BARK CO (THE),USD,434.061,1.2383,217.061,217.061,201.679,222.69,175.29,5.702,106.933,0,-85.518,-81.115,-0.44,217,-68.299,507.406,217.061,A,3.7,284.716,0.655935456,1.168973946,0.56112068,0,0,FALSE,FALSE,
296810,31-Dec-21,2021,ICCM,ICECURE MEDICAL LTD,USD,32.281,0.7534,26.958,26.958,25.621,1.816,35.78,0.224,0.685,0,-9.724,-9.597,-0.28,5.323,-9.895,4.138,26.958,A,3.05,2.322,0.071930857,0.128186859,0.561140648,0,0,FALSE,FALSE,
122916,31-Dec-21,2021,PTE,POLARITYTE INC,USD,31.178,0.2333,19.244,19.244,19.525,4.126,82.484,1.498,0.381,0,-32.378,-29.536,-0.38,11.934,-30.187,9.404,19.244,A,0.587,5.278,0.169286035,0.301622939,0.561250532,0,0,FALSE,FALSE,
66032,31-Dec-21,2021,POWI,POWER INTEGRATIONS INC,USD,1014.487,15.2226,912.032,912.032,530.352,308.461,59.913,3.05,8.371,32.599,175.058,210.006,2.67,102.455,164.413,703.277,912.032,A,92.89,394.816,0.389177979,0.693234117,0.561394728,0.54410562,0.005857526,FALSE,1,
24616,31-Dec-21,2021,PYPL,PAYPAL HOLDINGS INC,USD,75803,18.6019,21727,21727,9505,11125,1168,1141,8669,0,4324,5589,3.52,54076,4169,25371,21727,A,188.58,14246,0.187934514,0.334696516,0.561507233,0,0,FALSE,FALSE,
36929,31-Dec-21,2021,LNSR,LENSAR INC,USD,66.465,4.9935,54.879,54.879,31.637,15.102,10.99,0.512,2.803,0,-19.652,-16.888,-2.09,11.586,-19.601,34.459,54.879,A,5.99,19.357,0.291235989,0.518453321,0.561740039,0,0,FALSE,FALSE,
38462,31-Dec-21,2021,NVVE,NUVVE HOLDING CORP,USD,96.477,4.2164,79.841,79.525,32.741,1.836,18.861,0.05,3.46,0,-24.032,-23.866,-1.64,14.323,-26.954,4.191,82.726,A,13.32,2.355,0.024409963,0.043440405,0.561918397,0,0,FALSE,FALSE,
140045,31-Dec-21,2021,ASR,GRUPO AEROPORTUARIO SURESTE,USD,3211.272,60.45,1813.5,1813.5,433.814,401.114,30,29.398,643.974,120.147,405.142,502.379,9.73,978.574,291.892,916.33,1813.5,A,206.16,515.216,0.160439851,0.285347987,0.562260321,4.0049,0.019426174,FALSE,1,
25313,31-Mar-22,2021,STE,STERIS PLC,USD,11423.594,65.2798,6532.356,6532.356,348.32,2006.692,100.067,179.347,3100.537,163.169,629.405,1182.509,2.48,4878.957,243.888,4585.064,6532.356,A,241.77,2578.372,0.225705851,0.401367906,0.562341551,1.6305975,0.006744416,FALSE,1,
176999,28-Feb-22,2021,SAR,SARATOGA INVESTMENT CORP,USD,876.241,29.3282,355.781,355.781,52.871,30.957,12.131,0,498.879,22.032,39.784,39.784,3.99,520.46,45.735,70.741,355.781,A,27.47,39.784,0.045403034,0.080732356,0.562389562,1.81617344,0.066114796,FALSE,1,
158053,31-Dec-21,2021,NYMT,NEW YORK MORTGAGE TRUST INC,USD,5641.698,4.7019,1802.81,1783.906,337.861,166.347,379.405,2214.48,860.558,152.246,213.843,,0.38,3209.916,193.2,380.19,2341.031,A,3.72,213.843,0.037904014,0.067389286,0.562463505,0.401275682,0.107869807,FALSE,1,
60801,31-Dec-21,2021,SCKT,SOCKET MOBILE INC,USD,25.575,2.7904,20.046,20.046,6.095,10.143,7.184,2.103,0.126,0,2.698,3.318,0.48,5.529,4.466,23.199,20.046,A,4.08,13.056,0.510498534,0.907096774,0.562782879,0,0,FALSE,FALSE,
211732,31-Dec-21,2021,BMA,BANCO MACRO SA,USD,9731.418,36.4911,2333.278,2333.278,1678.217,944.898,63.941,0,442.143,125.038,832.433,832.433,3.48,7397.771,222.738,2161.809,2333.278,A,14.02,1216.911,0.12504971,0.222147379,0.562913282,1.955521496,0.139480849,FALSE,1,
32919,31-Dec-21,2021,EOLS,EVOLUS INC,USD,257.483,1.4732,81.876,81.876,146.256,43.534,55.577,1.265,73.478,0,-63.615,-57.993,-0.94,175.607,-46.81,99.673,81.876,A,6.51,56.139,0.218029928,0.387105168,0.563231768,0,0,FALSE,FALSE,
160913,31-Dec-21,2021,ORA,ORMAT TECHNOLOGIES INC,USD,4425.678,33.0919,1854.999,1854.999,386.787,289.562,56.056,391.722,1542.851,26.986,186.573,373.522,1.1,2417.888,62.092,663.084,1854.999,A,79.3,373.522,0.08439882,0.149826535,0.563310229,0.481411446,0.006070762,FALSE,1,
160549,31-Dec-21,2021,LBTYK,LIBERTY GLOBAL PLC,USD,46917,49.1791,25934.9,25934.9,3180.2,4502.2,527.356,989,15200.9,0,1301.3,3655,23.45,21319,13426.8,10311.3,25934.9,A,28.09,5809.1,0.123816527,0.219777479,0.563372223,0,0,FALSE,FALSE,
30280,31-Dec-21,2021,REKR,REKOR SYSTEMS INC,USD,125.879,2.2981,101.087,101.087,26.6,6.236,43.988,1.264,10.098,0,-29.19,-25.943,-0.65,24.792,-26.782,14.294,101.087,A,6.55,8.058,0.064013855,0.113553492,0.563733035,0,0,FALSE,FALSE,
39818,31-Dec-21,2021,UDMY,UDEMY INC,USD,739.851,2.8003,389.7,389.7,533.868,224.949,139.165,0,0,0,-77.607,-62.31,-0.58,350.151,-80.026,515.657,389.7,A,19.54,290.708,0.392927765,0.69697412,0.563762346,0,0,FALSE,FALSE,
39311,31-Dec-21,2021,MKTW,MARKETWISE INC,USD,421.554,-1.9651,-48.574,-48.574,139.578,239.496,24.718,1.274,6.933,0,-957.593,-954.917,-40.48,826.816,-1013.309,549.183,-48.545,A,7.54,309.687,0.734631862,1.302758365,0.563904928,0,0,FALSE,FALSE,
20214,31-Dec-21,2021,ERF,ENERPLUS CORP,USD,2518.284,3.1619,771.031,771.031,77.631,665.754,243.852,140.737,783.844,38.639,447.812,791.165,1.14,1747.253,296.665,1528.803,771.031,A,10.58,863.049,0.342713133,0.607081251,0.564525972,0.158452668,0.014976623,FALSE,1,
126423,31-Dec-21,2021,ONTO,ONTO INNOVATION INC,USD,1649.813,28.9261,1426.055,1426.055,511.343,343.51,49.3,3.968,13.754,0,168.106,233.907,2.86,223.758,142.349,788.899,1426.055,A,101.23,445.389,0.269963323,0.478174799,0.56457037,0,0,FALSE,FALSE,
38717,31-Mar-22,2021,ME,23ANDME HOLDING CO,USD,1152.068,2.0402,915.656,915.656,554.781,118.386,448.812,7.784,78.524,0,-244.791,-218.643,-0.6,236.412,-217.49,271.893,915.656,A,3.83,153.507,0.133244739,0.236004298,0.564586069,0,0,FALSE,FALSE,
64853,31-Mar-22,2021,QRVO,QORVO INC,USD,7509.072,42.8325,4553.218,4553.218,974.092,2022.781,106.303,18.184,2108.609,0,1304.154,1665.569,9.26,2955.854,1033.353,4645.714,4553.218,A,124.1,2622.933,0.349301884,0.618680178,0.564592009,0,0,FALSE,FALSE,
32574,31-Dec-21,2021,EYE,NATIONAL VISION HOLDINGS INC,USD,2293.091,11.375,925.98,925.98,305.8,904.779,81.405,64.929,908.322,0,173.932,271.021,1.43,1367.111,128.244,2079.525,925.98,A,47.99,1174.746,0.512298029,0.906865449,0.564910737,0,0,FALSE,FALSE,
184256,31-Dec-21,2021,IRWD,IRONWOOD PHARMACEUTICALS INC,USD,1126.927,3.7394,605.911,605.911,621.379,180.015,162.036,119.985,355.817,0,232.215,233.738,3.21,521.016,528.448,413.753,605.911,A,11.66,233.738,0.207411838,0.367151555,0.564921584,0,0,FALSE,FALSE,
24844,31-Dec-21,2021,SPOK,SPOK HOLDINGS INC,USD,248.154,8.7599,173.691,173.691,59.582,61.821,19.828,5.405,11.883,10.117,-12.055,-1.609,-1.14,74.463,-22.18,142.153,173.691,A,9.33,80.332,0.323718336,0.572841864,0.565109424,0.510238047,0.054687894,FALSE,1,
158742,31-Dec-21,2021,MKTX,MARKETAXESS HOLDINGS INC,USD,1530.452,27.4614,1041.309,1041.309,625.459,303.769,37.919,0,88.425,100.291,342.136,395.583,6.77,489.143,257.888,699.352,1041.309,A,411.27,395.583,0.258474621,0.456957814,0.565642194,2.644874601,0.006430993,FALSE,1,
65886,31-Dec-21,2021,AMG,AFFILIATED MANAGERS GRP INC,USD,8876.4,63.3273,2786.4,2786.4,908.5,1047.1,44,0,2666.7,1.7,975.1,1027.4,13.05,4491.9,565.7,2412.4,2786.4,A,164.51,1365.3,0.153812356,0.271776846,0.56595092,0.038636364,0.000234857,FALSE,1,
66065,31-Dec-21,2021,URI,UNITED RENTALS INC,USD,20292,82.7246,5991,5991,144,4215,72.421,1108,9400,0,2327,4310,19.04,14301,1386,9716,5991,A,332.29,5501,0.271092056,0.478809383,0.566179498,0,0,FALSE,FALSE,
8479,31-Dec-21,2021,PEP,PEPSICO INC,USD,92377,11.6001,16043,16043,5988,34470,1383,4754,37624,5896,11363,13938,5.49,76226,7618,79474,16043,A,173.71,45004,0.487177544,0.860322375,0.566273247,4.263195951,0.02454203,FALSE,1,
38995,31-Dec-21,2021,INDI,INDIE SEMICONDUCTOR INC,USD,470.885,2.2091,313.046,313.046,219.464,20.986,141.709,2.275,5.618,0,-63.932,-57.965,-1.26,179.028,-88.044,48.412,313.046,A,11.99,27.426,0.05824352,0.102810665,0.566512435,0,0,FALSE,FALSE,
201140,31-Dec-21,2021,ABEV,AMBEV SA,USD,24876.948,0.9425,14833.106,14833.106,3328.048,5655.957,15738.67,157.515,404.467,376.827,2754.902,3569.024,0.14,9797.123,2274.243,13076.19,14833.106,A,2.8,7420.233,0.298277466,0.525634817,0.567461394,0.023942747,0.008550981,FALSE,1,
26749,31-Dec-21,2021,HRI,HERC HOLDINGS INC,USD,4490.4,32.8923,976.9,976.9,35.1,895.9,29.7,53.9,2414.7,15.1,377.7,866.4,7.37,3513.5,224.1,2073.1,976.9,A,156.55,1177.2,0.262159273,0.461673793,0.567845256,0.508417508,0.003247637,FALSE,1,
37740,31-Dec-21,2021,BTRS,BTRS HOLDINGS INC,USD,470.649,1.9018,309.634,309.634,232.789,71.874,162.809,3.388,32.611,0,-45.597,-40.081,-0.39,161.015,-61.2,166.405,309.634,A,7.82,94.531,0.20085244,0.353564971,0.568077882,0,0,FALSE,FALSE,
30554,31-Mar-22,2021,TARO,TARO PHARMACEUTICL INDS LTD,USD,2176.361,45.1223,1711.443,1711.443,820.748,242.297,37.929,,,,124.919,150.834,1.55,,58.267,561.347,1711.443,A,43.26,319.05,0.146597922,0.257929176,0.568365022,0,0,FALSE,FALSE,
17874,31-Dec-21,2021,TMUS,T-MOBILE US INC,USD,206563,55.3164,69102,69102,6631,34572,1249.214,10168,98649,0,9999,26382,2.41,137461,3024,80118,69102,A,115.98,45546,0.220494474,0.387862299,0.568486482,0,0,FALSE,FALSE,
26669,31-Dec-21,2021,OCX,ONCOCYTE CORP,USD,159.563,0.7071,65.217,65.217,36.509,3.334,92.232,2.132,3.545,0,-43.794,-39.589,-0.72,94.346,-64.097,7.727,65.217,A,2.17,4.393,0.027531445,0.048426014,0.568525948,0,0,FALSE,FALSE,
17553,30-Sep-21,2021,MODN,MODEL N INC,USD,363.79,3.4254,123.518,123.518,165.467,83.463,36.059,4.529,141.53,0,-11.905,-3.933,-0.84,240.272,-29.737,193.445,123.518,A,33.5,109.982,0.302322769,0.531749086,0.568544031,0,0,FALSE,FALSE,
2884,31-Dec-21,2021,LUMN,LUMEN TECHNOLOGIES INC,USD,57993,11.568,11840,11840,356,8488,1023.512,1939,28599,,4288,8307,1.91,46153,2033,19687,11840,A,12.55,11199,0.193109513,0.339472005,0.568852542,0,0,FALSE,FALSE,
179741,31-Dec-21,2021,KKR,KKR & CO INC,USD,264285.44,27.5863,16463.785,16432.164,11395.591,11247.323,595.664,4940.649,34598.51,331.429,14777.342,14840.018,7.31,206146.22,4666.476,26087.341,17582.164,A,74.5,14840.018,0.056151478,0.09870896,0.568858973,0.556402603,0.007468491,FALSE,1,
37355,31-Dec-21,2021,AMPS,ALTUS POWER INC,USD,1113.249,1.9845,304.918,304.918,328.527,30.944,153.649,21.143,524.837,0,19.889,40.856,0.06,771.711,5.906,71.8,304.918,A,10.45,40.856,0.036699786,0.064495903,0.56902507,0,0,FALSE,FALSE,
10938,31-Dec-21,2021,USEG,U S ENERGY CORP/WY,USD,17.663,2.8732,13.435,13.435,4.613,2.869,4.676,0.114,0.019,0,-1.435,-0.846,-0.39,4.228,-1.77,6.658,13.435,A,3.27,3.789,0.21451622,0.376946159,0.569089817,0,0,FALSE,FALSE,
8858,31-Mar-22,2021,NXGN,NEXTGEN HEALTHCARE INC,USD,627.674,6.3075,423.078,423.078,66.747,256.614,67.075,8.089,11.934,0,25.21,67.525,0.02,204.596,1.618,596.35,423.078,A,20.91,339.736,0.541261865,0.950095113,0.569692295,0,0,FALSE,FALSE,
24316,31-Dec-21,2021,MNST,MONSTER BEVERAGE CORP,USD,7804.784,12.4063,6566.951,6566.951,3076.189,2382.684,529.323,4.95,17.43,0,1780.567,1830.722,2.57,1237.833,1377.475,5541.352,6566.951,A,96.04,3158.668,0.404709214,0.70999428,0.57001757,0,0,FALSE,FALSE,
11060,31-Mar-22,2021,VFC,VF CORP,USD,13342.208,9.0919,3530.355,3530.355,1277.052,5088.438,388.298,1190.461,5608.02,773.205,1569.346,1836.281,3.1,9811.853,1386.941,11841.84,3530.355,A,56.86,6753.402,0.506168244,0.887547249,0.570300055,1.991267017,0.035020524,FALSE,1,
18315,31-Dec-21,2021,PGEN,PRECIGEN INC,USD,359.856,0.5192,107.348,107.348,115.16,44.624,206.74,1.953,192.251,0,-78.775,-65.014,-0.49,252.508,-92.166,103.873,107.348,A,3.71,59.249,0.164646414,0.288651572,0.570398467,0,0,FALSE,FALSE,
28877,31-Dec-21,2021,KDP,KEURIG DR PEPPER INC,USD,50598,17.6092,24972,24972,568,5447,1418.119,459,12807,1008,3093,3637,1.5,25626,2146,12683,24972,A,36.86,7236,0.143009605,0.250662082,0.570527478,0.710800716,0.019283796,FALSE,1,
38329,31-Dec-21,2021,ALKT,ALKAMI TECHNOLOGY INC,USD,436.51,3.8309,344.611,344.611,311.954,65.277,89.955,1.563,23.053,0,-39.934,-36.491,-0.55,91.899,-46.822,152.159,344.611,A,20.06,86.882,0.199037823,0.348580789,0.570994815,0,0,FALSE,FALSE,
35730,31-Dec-21,2021,AIH,AESTHETIC MD INT -ADS,USD,90.822,-1.0465,-24.663,-24.663,6.185,43.599,23.568,29.042,34.856,0,-54.102,-38.496,-4.2,120.169,-92.346,101.63,-24.663,A,3.48,58.031,0.638953117,1.119002004,0.571002657,0,0,FALSE,FALSE,
34525,31-Dec-21,2021,QFIN,360 DIGITECH INC -ADR,USD,5274.374,15.4171,2393.4,2393.4,1378.996,1123.322,155.243,66.645,2.074,43.568,1068.287,1078.673,5.66,2878.967,910.162,2618.792,2393.4,A,22.93,1495.47,0.28353507,0.496512382,0.571053371,0.280643894,0.012239158,FALSE,1,
163850,31-Dec-21,2021,MOBQ,MOBIQUITY TECHNOLOGIES INC,USD,8.405,-0.3908,-2.51,-2.51,5.385,1.146,6.423,0.657,2.463,0,-13.266,-12.457,-5.78,5.487,-19.366,2.673,2.918,A,2.13,1.527,0.181677573,0.318024985,0.571268238,0,0,FALSE,FALSE,
35837,31-Dec-21,2021,CAN,CANAAN INC,USD,886.633,3.1687,544.469,544.469,430.027,335.974,171.826,2.333,2.565,0,287.983,289.716,1.83,342.164,314.885,785.01,544.469,A,5.15,449.036,0.506450809,0.885383242,0.572013095,0,0,FALSE,FALSE,
21984,31-Dec-21,2021,VERB,VERB TECHNOLOGY CO INC,USD,34.431,0.1826,13.322,13.322,0.937,4.504,72.943,4.813,3.174,0,-33.712,-32.035,-0.55,21.109,-34.486,10.524,13.322,A,1.24,6.02,0.174842439,0.305654788,0.572025846,0,0,FALSE,FALSE,
31418,31-Dec-21,2021,PRPH,PROPHASE LABS INC,USD,89.295,3.7859,58.628,58.628,17.513,33.82,15.486,0.663,14.238,4.546,9.801,13.035,0.4,30.667,6.273,79.042,58.628,A,7.17,45.222,0.506433731,0.885178341,0.572126211,0.293555469,0.040942185,FALSE,1,
163685,31-Dec-21,2021,EGLE,EAGLE BULK SHIPPING INC,USD,1126.658,51.9676,671.266,671.266,86.147,254.277,12.917,65.528,331.526,26.255,260.238,305.1,11.79,455.392,184.898,594.538,671.266,A,45.5,340.261,0.302009128,0.527700509,0.57231161,2.032592707,0.044672367,FALSE,1,
37480,31-Dec-21,2021,MASS,908 DEVICES INC,USD,260.906,6.9056,214.604,214.604,224.133,18.048,31.077,1.344,19.508,0,-19.569,-18.644,-0.79,46.302,-22.169,42.206,214.604,A,25.87,24.158,0.092592735,0.161767073,0.572383073,0,0,FALSE,FALSE,
177981,31-Dec-21,2021,SINT,SINTX TECHNOLOGIES INC,USD,21.84,0.7174,17.728,17.728,14.273,0.259,24.711,0.5,1.898,0,-10.62,-10.43,-0.38,4.112,-8.775,0.606,17.728,A,0.6419,0.347,0.015888278,0.027747253,0.572607261,0,0,FALSE,FALSE,
2710,28-Feb-22,2021,STZ,CONSTELLATION BRANDS,USD,25855.8,62.5214,11731.9,11731.9,199.4,3768.4,187.646,1008.7,9945.5,572,2985,3327.4,-0.21,13808,-40.4,8820.7,11731.9,A,215.62,5052.3,0.195402966,0.341149761,0.572777671,3.048293062,0.014137339,FALSE,1,
135844,30-Sep-21,2021,ISSC,INNOVATIVE SOLTNS & SUPP INC,USD,27.086,1.4255,24.585,24.585,8.266,9.841,17.247,0.014,0.029,8.607,3.901,4.324,0.29,2.501,5.065,23.045,24.585,A,7.02,13.204,0.487484309,0.850808536,0.572965936,0.499043312,0.071088791,FALSE,1,
149177,31-Dec-21,2021,NXST,NEXSTAR MEDIA GROUP,USD,13264.462,69.935,2850.339,2850.339,206.494,1983.467,40.757,90.013,7605.867,118.209,1181.12,1648.597,18.98,10407.035,834.568,4648.371,2850.339,A,150.98,2664.904,0.200905547,0.35043796,0.573298474,2.900336139,0.019210068,FALSE,1,
1327,30-Sep-21,2021,SWKS,SKYWORKS SOLUTIONS INC,USD,8590.7,32.0454,5297.1,5297.1,1020.1,2178.3,165.3,33,2380.1,340.6,1692.7,2129.4,8.97,3293.6,1498.3,5109.1,5297.1,A,164.78,2930.8,0.341159626,0.594724528,0.573643107,2.060496068,0.012504528,FALSE,1,
7525,30-Sep-21,2021,MNR,MONMOUTH RE INVESTMENT CP,USD,2215.883,5.5433,545.094,545.094,48.618,81.646,98.333,81.537,1000.647,69.754,98.364,100.564,0.45,1121.149,78.183,191.563,1094.734,I,18.65,109.917,0.049604153,0.086449961,0.573790346,0.709365116,0.038035663,FALSE,1,
119714,31-Dec-21,2021,ATLC,ATLANTICUS HOLDINGS CORP,USD,1943.863,19.4541,287.999,287.999,506.628,224.691,14.804,5.7,1420.957,0,301.063,302.556,7.56,1516.714,177.902,527.247,327.999,A,71.32,302.556,0.155646771,0.271236708,0.573841103,0,0,FALSE,FALSE,
7733,30-Sep-21,2021,NFG,NATIONAL FUEL GAS CO,USD,7464.825,19.5895,1786.206,1786.206,31.528,742.346,91.182,162.463,2648.325,164.102,665.01,1000.313,3.97,5678.619,363.647,1742.659,1786.206,A,52.52,1000.313,0.134003543,0.233449411,0.574015341,1.799719243,0.034267312,FALSE,1,
